group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
add_remove_component,planck_ecs,,,,60787042.0,ns,1062
add_remove_component,planck_ecs,,,,61393083.0,ns,1080
add_remove_component,planck_ecs,,,,62383208.0,ns,1098
add_remove_component,planck_ecs,,,,63295167.0,ns,1116
add_remove_component,planck_ecs,,,,64214125.0,ns,1134
add_remove_component,planck_ecs,,,,64743500.0,ns,1152
add_remove_component,planck_ecs,,,,66183000.0,ns,1170
add_remove_component,planck_ecs,,,,67373875.0,ns,1188
add_remove_component,planck_ecs,,,,68633292.0,ns,1206
add_remove_component,planck_ecs,,,,70099250.0,ns,1224
add_remove_component,planck_ecs,,,,71483417.0,ns,1242
add_remove_component,planck_ecs,,,,71749375.0,ns,1260
add_remove_component,planck_ecs,,,,73046750.0,ns,1278
add_remove_component,planck_ecs,,,,74276041.0,ns,1296
add_remove_component,planck_ecs,,,,75482000.0,ns,1314
add_remove_component,planck_ecs,,,,76525833.0,ns,1332
add_remove_component,planck_ecs,,,,76595292.0,ns,1350
add_remove_component,planck_ecs,,,,78167916.0,ns,1368
add_remove_component,planck_ecs,,,,79077000.0,ns,1386
add_remove_component,planck_ecs,,,,79533334.0,ns,1404
add_remove_component,planck_ecs,,,,80556959.0,ns,1422
add_remove_component,planck_ecs,,,,81450542.0,ns,1440
add_remove_component,planck_ecs,,,,82664709.0,ns,1458
add_remove_component,planck_ecs,,,,83510708.0,ns,1476
add_remove_component,planck_ecs,,,,84643250.0,ns,1494
add_remove_component,planck_ecs,,,,85534875.0,ns,1512
add_remove_component,planck_ecs,,,,86886959.0,ns,1530
add_remove_component,planck_ecs,,,,98115333.0,ns,1548
add_remove_component,planck_ecs,,,,109423583.0,ns,1566
add_remove_component,planck_ecs,,,,90504250.0,ns,1584
add_remove_component,planck_ecs,,,,90544458.0,ns,1602
add_remove_component,planck_ecs,,,,94154125.0,ns,1620
add_remove_component,planck_ecs,,,,94647625.0,ns,1638
add_remove_component,planck_ecs,,,,95838000.0,ns,1656
add_remove_component,planck_ecs,,,,95962542.0,ns,1674
add_remove_component,planck_ecs,,,,97320209.0,ns,1692
add_remove_component,planck_ecs,,,,98607125.0,ns,1710
add_remove_component,planck_ecs,,,,100038666.0,ns,1728
add_remove_component,planck_ecs,,,,100245708.0,ns,1746
add_remove_component,planck_ecs,,,,100810417.0,ns,1764
add_remove_component,planck_ecs,,,,100560666.0,ns,1782
add_remove_component,planck_ecs,,,,102663000.0,ns,1800
